,Names,Gender,Hair_Color,Tags,Anime,Manga
6988,Glenda,Female,Pink Hair,['Horns'],['Glamorous Heroes'],
6989,Ganva,Male,Black Hair,"['Blinding Bangs', 'Facial Hair', 'Glasses', 'Hat']",['Children of the Whales'],['Children of the Whales']
6990,Shizuna,Female,,"['Horns', 'Pigtails', 'Superpowers']",['Shinju no Nectar'],
6991,Leon,Animal,Cat,['Pandora Hearts'],['Pandora Hearts'],
6992,JJ,Male,Black Hair,"['Pompadour', 'Rosy Cheeks']",['Boruto: Naruto Next Generations'],
6993,AZ,Male,White Hair,"['Abnormally Tall', 'Elderly', 'Hat', 'Inventor', 'Monster Tamer', 'Scientist']",['Pokemon Generations'],
6994,Lynne DAVES,Female,Brown Hair,"['Magical Girl', 'Manipulative', 'Orphan', 'Teenager', 'Unconventional Weapon']","['Maerchen Maedchen', 'Maerchen Maedchen Specials']","['Märchen Mädchen', 'Märchen Mädchen (Light Novel)']"
6995,Amehiko KUZUNOHA,Male,Blue Hair,"['Adult', 'Idol']","['The [email\xa0protected] SideM', 'The [email\xa0protected] SideM: Wake Atte Mini!']",['The [email\xa0protected] SideM: Wake Atte Mini!']
6996,Super Beads Kitty,Cape,Cat,['Urahara'],,
6997,Whale Shark’s Enemy,Male,,"['Cape', 'Hat', 'Masks']","[""A Sister's All You Need""]",
6998,Mont-d'Or CHARLOTTE,Male,Blonde Hair,"['Adult', 'Big Nose', 'Face Markings', 'Hat', 'Pirate', 'Sailor', 'Superpowers']",['One Piece'],['One Piece']
6999,Michaelmatsu,Male,Blonde Hair,"['Foreigner', 'Muscular']",['Mr. Osomatsu 2nd Season'],
7000,Kei,Female,Brown Hair,['Adult'],['Road to You: Kimi e to Tsuzuku Michi'],
7001,Scandinavia PEPERONCINO,Male,Multicolored Hair,"['Flamboyant', 'Gloves', 'Magic User']","['Fate/Grand Order: Absolute Demonic Front - Babylonia - Initium Iter', 'Fate/Grand Order: Cosmos in the Lostbelt - Lostbelt No. 4 Event PV', 'Fate/Grand Order: Cosmos in the Lostbelt OP 1', 'Fate/Grand Order: Cosmos in the Lostbelt OP 2', 'Fate/Grand Order: Moonlight/Lostroom']",['Fate/Grand Order From Lost Belt']
7002,Sukoyama,Male,White Hair,"['Animal', 'Anthropomorphic', 'Cat']",['Working Buddies!'],
7003,Daichi's Mother,Female,Orange Hair,['Adult'],"['Pop Team Epic', 'Pop Team Epic (2019)']",
7004,Touma,Youkai Watch Movie 4: Shadowside - Oni-ou no Fukkatsu,Youkai Watch: Shadow Side,,,
7005,Natsume,Youkai Watch Movie 4: Shadowside - Oni-ou no Fukkatsu,Youkai Watch: Shadow Side,,,
7006,Akita OGA,Male,Black Hair,"['Anti-Gravity Hair', 'Child', 'Elementary School Student', 'Gunslinger', 'Mecha Pilot', 'Sweet Tooth']","['Shinkansen Henkei Robo Shinkalion Movie: Mirai Kara Shinsoku no ALFA-X', 'Shinkansen Henkei Robo Shinkalion The Animation']",
7007,Kuroda,Male,Brown Hair,['Doctor'],"['Junji Ito ""Collection""']",['Shiver: Junji Ito Selected Stories']
7008,Folnier Luceeda SHANDRIS,Female,,['Royalty'],['Rain'],
7009,Halu-Elu DOLU-DO,Male,Black Hair,"['Alien', 'Dark-skinned', 'Facial Hair', 'Military']","['Godzilla Movie 1: Planet of the Monsters', 'Godzilla Movie 2: City on the Edge of Battle', 'Godzilla Movie 3: The Planet Eater']",
7010,Magician,Female,,"['Hat', 'Magic User']",['Pop Team Epic'],
7011,Yoshiko,Female,Purple Hair,['Adult'],['Venus Project: Climax'],
7012,Ferry,Female,Grey Hair,"[""Granblue Fantasy The Animation: Jack O'Lantern""]",,
7013,Yargos,Male,Grey Hair,"['Blinding Bangs', 'Hat', 'Magic User', 'Military']",['Black Clover'],['Black Clover']
7014,Mio YUKIKO,Female,Brown Hair,['Sickly'],"['Junji Ito ""Collection"": Tomie']",['Tomie']
7015,Shaa,Male,Black Hair,"['Glasses', 'Headphones', 'High School Student', 'Student Council', 'Teenager', 'Video Gamer']",['The Silver Guardian II'],
7016,Mucho,Animal,Bandana,['Mitchiri Neko'],,
7017,Marianna,Female,Blue Hair,"['Archer', 'Pointy Ears', 'Video Gamer']",['Winter Moon'],
7018,Yuhi KORONA,Female,Green Hair,"['Headband', 'High School Student', 'Mole', 'Teenager']","['Pop Team Epic', 'Pop Team Epic (2019)']",['Hoshiiro Girldrop Comic Anthology']
7019,Hinata KOMONE,Female,,"[""Today's Cerberus""]",,
7020,Kaine,White Hair,,['NieR:Automata (Light Novel)'],,
7021,Mother AI PP1000,Female,,"['Android', 'Robot']",['Pop Team Epic'],
7022,Zandrias' Mother,Female,Purple Hair,['Kaijuu Girls 2nd Season'],,
7023,Maga-Jappa,Female,Turquoise Hair,['Kaijuu Girls 2nd Season'],,
7024,Sol,Female,Multicolored Hair,"['Animal', 'Cat']",['Saphie: The One-Eyed Cat'],
7025,Stone,Pink Hair,,"['Animal', 'Cat']",['Mitchiri Neko'],
7026,Saiko,Female,Brown Hair,"['Junji Ito ""Collection""']",,
7027,Tamae,Female,Black Hair,"['Junji Ito ""Collection""']",,
7028,Marie RASLIAN,Female,Blonde Hair,"['Hair Antenna', 'Headband', 'Maid', 'Pigtails', 'Slave']","['Shingan no Yuusha', 'Shingan no Yuusha (Light Novel)']",
7029,Haggard,Male,Blue Hair,"['Animal', 'Cat']",['Mitchiri Neko'],
7030,Lishang HAN,Flaming Hot Desire,,,,
7031,Emilia,Female,Brown Hair,"['Glasses', 'Mecha Pilot']","['Gundam Build Divers', 'Gundam Build Divers Prologue']",
7032,Kimie HANDA,Male,White Hair,"['Delinquent', 'Hair Antenna', 'Ponytail', 'Sickly', 'Superpowers', 'Teenager', 'Wheelchair']",['U19'],
7033,Tsumujimaru,Male,,"['Animal', 'Face Markings', 'Reptile']",['Hakumei and Mikochi'],
7034,Ukai,Male,,['Hakumei and Mikochi'],,
7035,Koko,Female,White Hair,"['Artificial Intelligence (AI)', 'Headphones', 'Ponytail']","['Aikatsu Friends!', 'Aikatsu on Parade!']",
7036,Peshurian,Male,,"['Armor', 'Helmet', 'Sword Fighter']",['Overlord II'],['Overlord (Light Novel)']
7037,Darjeeling ASPOIROT,Police,,"[""Layton's Mystery Journey: Katrielle and the Millionaires' Conspiracy""]",,
7038,Kana,Female,Brown Hair,"['Junji Ito ""Collection""']",,
7039,Kanihei,Male,,"['Animal', 'Anthropomorphic', 'Crab', 'Glasses']","['Working Buddies!', 'Working Buddies! No 2!']",
7040,Kana,Female,Brown Hair,"['Junji Ito ""Collection""']",,
7041,Saho,Female,Brown Hair,['Nurse'],['A.I.C.O. Incarnation'],
7042,Sharon,Female,Blonde Hair,"['Ponytail', 'Smoker']",['Blood Blockade Battlefront & Beyond'],['Blood Blockade Battlefront']
7043,Jun KIRISHIMA,Male,,['Child'],['Hideout'],
7044,Boy,Male,,['Hideout'],,
7045,Carnival,Female,Grey Hair,"['Manipulative', 'Masks']","['Lostorage Conflated WIXOSS', 'Lostorage Incited WIXOSS']",
7046,Il-Hoon,Male,Brown Hair,"['Sword Fighter', 'Video Gamer']",['The Legendary Moonlight Sculptor - Part 2'],
7047,Sword Noob 5,Male,Red Hair,"['Sword Fighter', 'Video Gamer']",['The Legendary Moonlight Sculptor - Part 2'],
7048,Ayame TATEISHI,Female,,"['Headband', 'High School Student', 'Ponytail']","['My Room is a Dungeon Rest Stop', 'My Room is a Dungeon Rest Stop (Light Novel)']",
7049,Elena STEINER,Female,,"['Adult', 'Charismatic', 'Military Veteran', 'Warrior']","['Record of Wortenia War', 'Record of Wortenia War (Light Novel)']",
7050,Subaru HACHIYA,Male,Black Hair,['Board Game Player'],"['March Comes in like a Lion', 'March Comes in like a Lion 2nd Season']",
7051,P. E. Teacher,Male,Black Hair,['Teacher'],['March Comes in like a Lion 2nd Season'],
7052,Si-Hyeon LEE,Female,Red Hair,"['Ponytail', 'University Student']",['One-Room Hero'],
7053,Mi-So HONG,Female,Brown Hair,"['Mischievous', 'Smoker', 'University Student']",['One-Room Hero'],
7054,Koutarou SHIBA,Male,Brown Hair,"['Adult', 'Glasses']",['Forest of Piano'],
7055,Lenmaris,Female,,"['Glasses', 'Hat', 'Merchant', 'Pigtails']",['Death March to the Parallel World Rhapsody'],
7056,Hinata NAKAGAWA,Female,,"['High School Student', 'Teenager']",['Ore Yome: Ore no Yome ni Nare yo'],
7057,Wald RICHTER,Male,Brown Hair,"['Hat', 'Heterochromia', 'Smoker']",['Attack on Titan: Lost Girls'],['Attack on Titan: Lost Girls']
7058,Noiseler,Female,Brown Hair,"['Guitarist', 'Musician']",['Kaijuu Girls 2nd Season'],
7059,Narrator,Space Battleship Tiramisu,Space Battleship Tiramisu Zwei,,,
7060,Eight AKASHI,Male,,"['Hair Antenna', 'Scar', 'Teenager']",['Kimi wa 008'],
7061,Boltz,Male,Grey Hair,"['Assassin', 'Knife Fighter', 'Masks']",['Record of Grancrest War'],
7062,Anton,Male,,['Rent Boy'],,
7063,Ayana MAGANESE,Female,Black Hair,['Idol'],['GeGeGe no Kitarou (2018)'],
7064,Tsubaki SADA,Male,Brown Hair,"['Braids', 'Exorcist', 'Glasses', 'Onmyouji', 'Ponytail']",['Twin Star Exorcists'],['Twin Star Exorcists']
7065,Moro,Female,Green Hair,"['Dark-skinned', 'Demon']",['Twin Star Exorcists'],['Twin Star Exorcists']
7066,Yui MINAGAWA,Female,Brown Hair,"['Martial Artist', 'University Student']","['Calamity of a Zombie Girl', 'Calamity of a Zombie Girl PV']",['Aru Zombie Shoujo Series (Light Novel)']
7067,Tsuyoshi KONGOU,Male,,"['The Disastrous Life of Saiki K.', 'The Disastrous Life of Saiki K. 2nd Season']",['Saiki Kusuo no Ψ Nan'],
7068,Newspaper Club Member,Male,Black Hair,"['Facial Hair', 'High School Student', 'Photographer', 'Teenager']",['The Disastrous Life of Saiki K. 2nd Season'],
7069,Peanuts Ueda,Male,Brown Hair,"['Actor', 'Adult']",['The Disastrous Life of Saiki K. 2nd Season'],
7070,Maki SHIIKO,Female,Brown Hair,['The Disastrous Life of Saiki K. 2nd Season'],['Saiki Kusuo no Ψ Nan'],
7071,Jaga YOKOTA,Male,Black Hair,"['High School Student', 'Teenager']","['The Disastrous Life of Saiki K.', 'The Disastrous Life of Saiki K. 2nd Season']",['Saiki Kusuo no Ψ Nan']
7072,Joule,Female,Purple Hair,"['Hair Antenna', 'Superpowers', 'Teenager']",['Armed Blue: Gunvolt'],
7073,Reikan RYUUDOU,Male,Black Hair,['Closed Eyes'],"[""Today's Menu for Emiya Family""]",
7074,Nene,Animal,Cat,['Ayakashiko'],,
7075,Kuniko UTAGAWA,Female,Black Hair,"['Class Representative', 'High School Student', 'Ponytail', 'Shapeshifter', 'Youkai']",['A Terrified Teacher at Ghoul School!'],
7076,Ameaki ABE,Male,Black Hair,"['Adult', 'Blinding Bangs', 'Brother Complex', 'Hair Antenna', 'Twin']",['A Terrified Teacher at Ghoul School!'],
7077,Izuna HATANAKA,Male,Brown Hair,"['Glasses', 'Scarf', 'Shapeshifter', 'Teacher', 'Youkai']",['A Terrified Teacher at Ghoul School!'],
7078,Souma,Male,Brown Hair,['GeGeGe no Kitarou (2018)'],,
7079,Junhyeok CHOI,Male,Black Hair,"['Editor', 'Vampire']",['unTOUCHable'],
7080,Sia's Father,Male,Brown Hair,['Vampire'],['unTOUCHable'],
7081,Izumi ICHINOSE,Male,Black Hair,"['Adult', 'Animal Lover', 'Gay', 'LGBT+', 'Salaryman', 'Uke']",['Koi to Kedama to Otonari-san'],
7082,Saber,Male,Brown Hair,"['Armor', 'Historical Figure', 'Immortal', 'Magical Familiar', 'Overweight', 'Sword Fighter']","['Fate/Grand Carnival', 'Fate/Grand Order: Absolute Demonic Front - Babylonia - Initium Iter', 'Fate/Grand Order OP']","['Fate/Grand Order: Eirei Shokubunroku', 'Fate/Grand Order: Turas Réalta']"
7083,Daisuke KIHARA,Male,Black Hair,"['Adult', 'Scar', 'Sword Fighter']",['My Dear Cold-Blooded King'],
7084,Mihart,Male,Blonde Hair,['Knight'],['Dame x Prince Anime Caravan'],
7085,Lime,Slime,,['Hakase to Slime-chan'],,
7086,Jarl,Male,White Hair,"['Breathtaking Beard', 'Elderly', 'Facial Hair', 'Giant', 'Helmet', 'Sword Fighter']",['One Piece'],['One Piece']
7087,Asahiko KOBAYASHI,Male,Blonde Hair,"['Adult', 'LGBT+', 'Orphan']",['Red Beryl ni Sayonara'],
7088,Tsumugi,Female,Brown Hair,"['Animal Ears', 'Barefoot', 'Child', 'Tail', 'Youkai']",['Tobari of the Dawn'],
7089,Goumasa TOKAGE,Male,,"['Bald', 'Scar', 'Teacher']",['Tokyo Ghoul:re'],['Tokyo Ghoul:re']
7090,Koichi MIZUHARA,Male,Brown Hair,"['Engineer', 'Facial Hair', 'Hat']",['Megalo Box'],
7091,Tabatiere,Male,Brown Hair,"['Cook', 'Facial Hair', 'Gunslinger']",['The Thousand Musketeers'],
7092,Chassepot,Hat,Mole,['The Thousand Musketeers'],,
7093,Mr. Han,Male,Brown Hair,['Adult'],['At the End of the Road'],
7094,Yumitsu TOMOE,Female,Black Hair,"['Monster', 'Pigtails', 'Sword Fighter', 'Teenager']",['Tokyo Ghoul:re'],['Tokyo Ghoul:re']
7095,River YOON,Male,Brown Hair,"['High School Student', 'Teenager']",['Salty Studio'],
7096,Aquamarine,Female,Blue Hair,"['Idol', 'Magic User']",['Last Period: the journey to the end of the despair'],
7097,Jirou ASAGIRI,Male,Grey Hair,['Adult'],['Magical Girl Site'],['Magical Girl Site']
7098,Castle,Male,Black Hair,['Military'],['Dragon Pilot: Hisone & Masotan'],
7099,Dana,Female,,['Hot-Headed'],"[""I Don't Want This Kind of Hero""]",
7100,Komura,Female,Pink Hair,"['Athlete', 'Hair Buns', 'High School Student', 'Pigtails', 'Teenager']",['Ashigei Shoujo Komura-san (Pilot)'],
7101,Aki's Mother,Female,Black Hair,"[""Amai Choubatsu - Watashi wa Kanshu Sen'you Pet""]",,
7102,Gandoma BALAM,Male,,"['Demon', 'Muscular']",['High School DxD Hero'],['High School DxD (Light Novel)']
7103,Kanae's Father,Male,,"['Exotic Eyes', 'Facial Hair', 'Monster']",['Tokyo Ghoul:re'],['Tokyo Ghoul:re']
7104,Nathanael VON ROSEWALD,Male,,"['Hat', 'Monster']",['Tokyo Ghoul:re'],['Tokyo Ghoul:re']
7105,Im,Crown,,['One Piece'],['One Piece'],
7106,Mikado JUNICHIROU,Ore to Joushi no Kakushikoto,,,,
7107,Kokoro HIMOTE,Female,,['Psychic Powers'],"['Himote House', 'Himote House OVA']",
7108,Ichi,Bald,,['Magical Girl Site'],,
7109,Arashi,Male,Multicolored Hair,"['Hat', 'Teenager']",['Zoids Wild'],
7110,Secretary,Female,Brown Hair,"['Adult', 'Analytical', 'Glasses']","[""Satan's Secretary""]",
7111,Herring Magnate,Male,Grey Hair,"['Balding', 'Facial Hair', 'Merchant']",['Golden Kamuy'],['Golden Kamuy']
7112,Baekmorae,Male,,"[""I Don't Want This Kind of Hero""]",,
7113,Claire,Female,Black Hair,['Hat'],['Boyfriend of the Dead'],
7114,Max,Male,Black Hair,"['Facial Hair', 'Single Parent']",['Boyfriend of the Dead'],
7115,Ali Pasha,Male,,['The Thousand Musketeers'],,
7116,Cane,The Thousand Musketeers,,,,
7117,Backup,Male,,"['Bandages', 'Computer Programmer', 'Engineer']",['Phantom in the Twilight'],
7118,Bunta KOSUGI,Male,Black Hair,"['Glasses', 'High School Student', 'Teenager']",['Maid-sama!'],
7119,Holger,Male,Orange Hair,"['Adult', 'Blacksmith', 'Facial Hair', 'Hot-Headed', 'Mohawk']",['Isekai Izakaya: Japanese Food From Another World'],
7120,Erica ROPPONGI,Female,Brown Hair,"['Adult', 'Fashion Designer', 'Glasses', 'Hair Buns', 'Maid']","['Kiratto Pri-chan', 'Kiratto Pri-chan 2nd Season', 'Kiratto Pri-chan 3rd Season']",
7121,Lemur,Male,,['DARLING in the FRANXX'],,
7122,Marmoset,Female,,['DARLING in the FRANXX'],,
7123,Eshilude,The Chart of Priest,,,,
7124,Rabiyan,Inanimate Object,,['One Piece'],['One Piece'],
7125,Kimura,Male,Black Hair,['Gangster'],['Back Street Girls -GOKUDOLS-'],
7126,Ayumi FUJISAKI,Will it Be the World or Her?,,,,
7127,Namsoo CHA,Male,Brown Hair,"['Following Namsoo to the Bathhouse', 'My Purrfect Boss! - Specials']",,
7128,Line MAGARI,Male,Brown Hair,"['Face Markings', 'Sunglasses']",['Boruto: Naruto Next Generations'],
7129,Matsuba,Male,Brown Hair,['Glasses'],['Boruto: Naruto Next Generations'],
7130,Ikeuchi,Male,Brown Hair,"['Bowl Cut', 'Cowardly', 'Glasses', 'High School Student', 'Hot-Headed', 'Selfish', 'Shapeshifter', 'Superpowers', 'Teenager']",['Gleipnir'],['Gleipnir']
7131,Katsusaburou SAKUMA,Male,Black Hair,"['Feudal Retainer', 'Samurai', 'Topknot']",['We Rent Tsukumogami'],
7132,Rasmus,Male,Brown Hair,"['Facial Hair', 'Sword Fighter']",['The Master of Ragnarok & Blesser of Einherjar'],
7133,Nozomu HIIRAGI,Male,Brown Hair,['University Student'],['Senya Ichiya Romanesque'],
7134,Masashi,Male,,['Eye Patch'],['Pet Keiyaku'],
7135,Nefertari,Female,Brown Hair,"['Dark-skinned', 'Historical Figure', 'Royalty']",['Fate/Prototype: Soukan no Fragments (Light Novel)'],
7136,Lamia LILITH,Female,Blonde Hair,"['Adult', 'Scantily-clad', 'Superpowers']","['Sidekicks', 'Sidekicks - Part 2']",
7137,Enteritis Vibrio,White Hair,,['Cells at Work!'],,
7138,Souemon HAMAMATSUYA,Male,Grey Hair,"['Facial Hair', 'Merchant']",['We Rent Tsukumogami'],
7139,Rie INOUE,Female,Black Hair,"['Athlete', 'High School Student', 'Mole', 'Teenager', 'Volleyball Player']","[""Muhyo & Roji's Bureau of Supernatural Investigation""]","[""Muhyo & Roji's Bureau of Supernatural Investigation""]"
7140,Zhou PU,Male,Grey Hair,"['Blinding Bangs', 'Engineer', 'Headband']",['Xuan Yuan Sword Luminary'],
7141,Enshou,Male,Red Hair,"['Gintama: Shirogane no Tamashii-hen', 'Gintama: Shirogane no Tamashii-hen 2']",,
7142,Vingþórr,Male,Red Hair,['Facial Hair'],['The Master of Ragnarok & Blesser of Einherjar'],
7143,Cyndia,Female,Blonde Hair,['Teenager'],['Yu-Gi-Oh! Duel Monsters'],['Yu-Gi-Oh! Duelist']
7144,Miki,Female,Brown Hair,"['Pigtails', 'Teenager']",['Hanebado!'],
7145,Futaba NANASE,Female,Black Hair,"['Glasses', 'Gunslinger', 'Split Personality', 'Teenager']",['Gun x Clover'],
7146,Yotsuba NANASE,Female,Pink Hair,"['Mischievous', 'Pigtails', 'Split Personality', 'Teenager']",['Gun x Clover'],
7147,Luo KUNZHAN,Male,Red Hair,"['Epic Eyebrows', 'Honorable Fighter', 'Magic User', 'Martial Artist', 'Muscular', 'Teenager']",['The Asterisk War (2016)'],
7148,Elliot FORSTER,Male,Orange Hair,"['Magic User', 'Sword Fighter', 'Teenager']",['The Asterisk War (2016)'],
7149,Therese,Female,Grey Hair,['Nun'],['The Asterisk War (2016)'],
7150,Alicia Mii BENETHOL,Female,Blonde Hair,"['Maid', 'Teenager', 'Warrior']",['Saint Seiya: Saintia Shou'],['Saint Seiya: Saintia Shou']
7151,Aria,Female,,['Hair Antenna'],"['World Teacher: Isekaishiki Kyouiku Agent', 'World Teacher (Light Novel)']",
7152,Merlin PENDRAGON,Female,Green Hair,"['Magical Girl', 'Monocle', 'Teenager']","['Maerchen Maedchen', 'Maerchen Maedchen Specials']","['Märchen Mädchen', 'Märchen Mädchen (Light Novel)']"
7153,Honye,Female,Red Hair,"['Bully', 'Cruel', 'Idol', 'Musician', 'Teenager']",['Voice of Fox'],['Voice of Fox']
7154,Di Kong,Male,Black Hair,"['Thunderbolt Fantasy 3', 'Thunderbolt Fantasy: Sword Seekers 2']",,
7155,Piandao,Male,Black Hair,"['Dark-skinned', 'Facial Hair', 'Sword Fighter']",['Avatar: The Last Airbender - The Lost Adventures'],
7156,Lin Chaoyi,Male,Pink Hair,"['Gay', 'High School Student', 'LGBT+', 'Singer', 'Teenager']",['The Unfeeling Me'],
7157,Cisca,Male,Green Hair,"['Fairy', 'Pointy Ears', 'Wings']",['The Seven Deadly Sins: Revival of the Commandments'],"['The Seven Deadly Sins', 'The Seven Deadly Sins: Seven Days']"
7158,Rokuro-Kubi,Female,Black Hair,"['Rokurokubi', 'Youkai']",['GeGeGe no Kitarou (2018)'],
7159,Raiju,Male,Blonde Hair,"['Deity', 'Face Markings', 'Pointy Ears', 'Youkai']",['Kakuriyo: Bed & Breakfast for Spirits'],
7160,Zansetsu HIRATA,Male,Brown Hair,"['Ghost', 'Writer']","[""Muhyo & Roji's Bureau of Supernatural Investigation""]",
7161,Tokikito KYOWA,Male,,"['Adult', 'Doctor', 'Omegaverse Omega']",['My Wife is an Alpha'],
7162,Rolf,Male,Grey Hair,"['Adult', 'Closed Eyes', 'Facial Hair']",['Isekai Izakaya: Japanese Food From Another World'],
7163,Corona,Female,Grey Hair,['Adult'],['Isekai Izakaya: Japanese Food From Another World'],
7164,Wolfram,Male,Brown Hair,"['Child', 'Freckles']",['Isekai Izakaya: Japanese Food From Another World'],
7165,Meilin,Female,Turquoise Hair,"['Android', 'Nurse', 'Robot']",['The Third: The Girl with the Blue Eye'],
7166,Bacillus Cereus,Anthropomorphic,Armor,['Cells at Work!'],,
7167,Kensuke MAKIYAMA,Male,Black Hair,"['High School Student', 'Teenager']","[""Chio's School Road""]",
7168,Sera MIZUKI,Male,,"['Adult', 'Gay', 'LGBT+', 'Uke']","['Kaihatsu BL', 'Ore no Kirai na Tsugaisama']",
7169,Gotou IORI,Male,,"['Gay', 'High School Student', 'LGBT+', 'Seme', 'Teenager']","['Kaihatsu BL', 'Ore no Kirai na Tsugaisama']",
7170,Yukitaka,Male,,"['Adult', 'Mangaka', 'Otaku']","['Kaihatsu BL', 'Ore no Kirai na Tsugaisama']",
7171,Akio FUJIE,Male,,"['Adult', 'Gay', 'LGBT+', 'Mole', 'Nurse', 'Seme']","['Kaihatsu BL', 'Ore no Kirai na Tsugaisama']",
7172,Mochiduki OTO,Male,,"['Adult', 'Omegaverse Omega', 'Single Parent', 'Widow']",['Welcome Home'],
7173,Adam OWEN,Male,Brown Hair,"['Adult', 'Prisoner']",['Banana Fish'],['Banana Fish']
7174,Gin,Male,,"['Adult', 'Doctor', 'Magic User']","['Isekai de ""Kuro no Iyashite"" tte Yobarete Imasu (Light Novel)', 'The Black Healer']",
7175,Nozomi's Mother,Female,Purple Hair,['Glasses'],"[""Seven Senses of the Re'Union""]","[""Seven Senses of the Re'Union (Light Novel)""]"
7176,Novelist,Male,Black Hair,"['Glasses', 'Video Gamer', 'Writer']","['Sword Art Online Alternative: Gun Gale Online', 'Sword Art Online Alternative: Gun Gale Online - Refrain']",
7177,Sasha,Female,Turquoise Hair,"['Circlet', 'Magic User']",['Elsword: El-ui Yeoin'],
7178,Takuma's Mother,Female,,['Abarenbo Honey'],,
7179,Dong-Soo LEE,Male,Brown Hair,"['Adult', 'Blinding Bangs', 'Lazy', 'Part Time Employee']","[""Hari's Sexy Star""]",
7180,Joe WINSTON,Male,Black Hair,"['Adult', 'Dark-skinned', 'Shapeshifter', 'Werewolf']",['Ookami wo Karu Housoku'],
7181,Lucaon's Father,Male,Black Hair,['Royalty'],['Royal Servant'],
