,Names,Gender,Hair_Color,Tags,Anime,Manga
46977,Jeren GRANDEL,Male,Blonde Hair,"['Magic User', 'Royalty']",['Princess in the Rough'],
46978,Io DODANTHE,Male,Black Hair,"['Glasses', 'Mecha Pilot', 'Military']","['86: Eighty-Six', '86: Eighty-Six - Coquelicots Blooming Across the Battlefield', '86: Eighty-Six - Part II', '86: Eighty-Six - Part II Recaps']",['86: Eighty-Six (Light Novel)']
46979,Myamu,Female,Multicolored Hair,"['Big Ego', 'Hat', 'Magic User', 'Pigtails']","['Shin Gakki da yo! Waccha PriMagi! Gakuen', 'Waccha PriMagi!']",
46980,De Von Epirus AARON,Male,Black Hair,"['Pacifist', 'Royalty', 'Scar', 'Sword Fighter']",['The Golden-Haired Summoner'],
46981,Doris,Female,Brown Hair,"['Braids', 'Freckles', 'Maid']","['As You Wish, Prince']",
46982,Taeko KIYOMIZU,Female,Brown Hair,"['Adult', 'Glasses']",['RE-MAIN'],
46983,Shinobi Troll,Male,Black Hair,"['Anti-Gravity Hair', 'Artificial Intelligence (AI)', 'Choker', 'Horns', 'Monster', 'Pointy Ears', 'Sharp Teeth', 'Verbal Tic']",['Edens Zero'],['Edens Zero']
46984,Treasure Chest,Gloves,Inanimate Object,['The Fruit of Evolution: Before I Knew It My Life Had It Made'],"['The Fruit of Evolution: Before I Knew It My Life Had It Made', 'The Fruit of Evolution: Before I Knew It My Life Had It Made (Light Novel)']",
46985,Juheon,Male,Brown Hair,['Struggle'],,
46986,Daisy,Female,Brown Hair,"['Adult', 'Hair Antenna', 'Orphan', 'Person in a Strange World', 'Writer']","[""Tricked into Becoming the Heroine's Stepmother""]",
46987,Krutz,Male,Blonde Hair,"['Gloves', 'Headband', 'Knife Fighter', 'Pointy Ears', 'Ponytail']",['The Dungeon of Black Company'],
46988,Changyuan Zouye,Male,Black Hair,"['Agent of the Afterlife', 'Piercings', 'Shinigami']",['The Deathless'],
46989,Masaya KUROIWA,Male,Black Hair,"['Eye Bags', 'Glasses', 'Orphan', 'Superpowers']",['Battle Game in 5 Seconds'],
46990,Khan,Male,Grey Hair,"['Artificial Intelligence (AI)', 'Blacksmith', 'Facial Hair', 'Merchant', 'Overweight']",['Overgeared'],
46991,Huroi,Male,Brown Hair,"['Adult', 'Armor', 'Manipulative', 'Scarf', 'Video Gamer']",['Overgeared'],
46992,Feraria ARTEM,Female,Magenta Hair,"['Adult', 'Knight', 'Nobility']",['Behold the True Villainess'],
46993,Charlotte BERRY,Female,Magenta Hair,"['Hair Drills', 'Pigtails', 'Pirate']",['Fena: Pirate Princess'],
46994,Zenon BERZET,Female,Blue Hair,"['Adult', 'Nobility']",['Solitary Lady'],
46995,T0-B1,Robot,,['Star Wars: Visions'],,
46996,Alicia,Female,Brown Hair,['Axe Wielder'],['Restaurant to Another World 2'],
46997,Xeno WINGFIELD,Male,,"['Adult', 'God Complex', 'Pompadour', 'Scar', 'Scientist']",['Dr. Stone'],
46998,Gammamon,Artificial Intelligence (AI),Horns,"['Digimon Ghost Game', 'Digimon Ghost Game: A Strange World As Told By Naoto Takenaka']",,
46999,Jisoo KIM,Female,,['Kill Switch'],,
47000,Mirai's Father,Male,Brown Hair,['Adult'],['Platinum End'],
47001,Yasha,Male,Green Hair,"['Athlete', 'Dark-skinned', 'Exotic Eyes', 'Horns', 'Pointy Ears', 'Youkai']",['Child of Kamiari Month'],
47002,Aoi HARUKAWA,Summer Ghost,,,,
47003,Saki HANANOI,Male,Black Hair,"['Bookworm', 'High School Student', 'Part Time Employee', 'Piercings', 'Teenager']",['A Condition Called Love'],
47004,Prostitute,Female,Orange Hair,"['Ponytail', 'Prostitute']",['Tokyo Revengers'],
47005,Wangguk HAN,Male,Black Hair,"['Boxer', 'Buzz Cut']",['Viral Hit'],
47006,Abyss,Male,,['Kiss the Abyss'],,
47007,Ho-in,Male,,['Lucky Paradise'],,
47008,Haruna MUTSUISHI,Female,Brown Hair,"['Teenager', 'Voice Actor']",['Cue!'],
47009,Gladiator,Male,Black Hair,"['Adult', 'Balding', 'Gloves', 'Helmet', 'LGBT+', 'Muscular', 'Superpowers']",['Super Crooks'],
47010,Calipa IMPENOR,Female,Blonde Hair,"['Knight', 'Nobility']",['The Red Knight Seeks No Reward'],
47011,Piggy Bank,Multicolored Hair,,"['Horns', 'Lion', 'Magical Familiar', 'Magic User', 'Monster', 'Wings']",['The Return of the Disaster-Class Hero'],
47012,Lycaon ISPARANG,Male,Multicolored Hair,"['Cape', 'Elemental Powers', 'Magic User', 'Person in a Strange World', 'Royalty', 'Wind Powers', 'Wolf']",['Omniscient Reader'],
47013,Hiroki SHIRAKABA,Male,Multicolored Hair,"['Adult', 'Teacher']",['Tokyo 24th Ward'],
47014,Rosemary,Male,Purple Hair,"['Magic User', 'Piercings', 'Scarf']",['Delicious Party Pretty Cure'],
47015,Perashati LAPILEON,Female,Pink Hair,['Nobility'],"['My In-Laws Are Obsessed With Me', 'My In-Laws Are Obsessed With Me (Novel)']",
47016,Touya's Uncle,Male,Grey Hair,['Facial Hair'],['The Orbital Children'],
47017,Shuuji NAKAUMI,Male,Black Hair,"['Eye Bags', 'Middle School Student']",['Platinum End'],
47018,Celphius LAPILEON,Male,Black Hair,"['Cursebearer', 'Nobility']",['My In-Laws Are Obsessed With Me'],
47019,Hanaoka,Female,Brown Hair,"['Adult', 'Teacher']",['My Dress-Up Darling'],
47020,Doctor,Male,Black Hair,"['Adult', 'Doctor']",['My Dress-Up Darling'],
47021,Elf,Female,White Hair,"['Elf', 'Magic User', 'Masochistic', 'Mole', 'Pointy Ears', 'Slave', 'Tattoo']",['Punishing My Pet Slave Elf'],
47022,Lucius,Male,Blonde Hair,['Ruthless'],['I Am The Villain'],
47023,White Snake,Animal,Magical Familiar,['She Professed Herself Pupil of the Wise Man'],,
47024,Ohba,Male,Brown Hair,['Kotaro Lives Alone'],,
47025,Mona NARUMI,Female,Blonde Hair,['Idol'],['Heroines Run the Show: The Unpopular Girl and the Secret Task'],
47026,Akira UCHIDA,Male,Brown Hair,"['Athlete', 'Badminton Player', 'Glasses', 'High School Student', 'Teenager']",['Love All Play'],
47027,Tachiaoi,Female,Black Hair,"['Bandages', 'Ninja', 'Ponytail']",['In the Heart of Kunoichi Tsubaki'],['Kunoichi Tsubaki no Mune no Uchi']
47028,Uikyou,Female,White Hair,"['Headband', 'Ninja', 'Ponytail', 'Twin']",['In the Heart of Kunoichi Tsubaki'],['Kunoichi Tsubaki no Mune no Uchi']
47029,Pure Rabbit,Blue Hair,,"['Animal', 'Rabbit', 'Rosy Cheeks']",['She Professed Herself Pupil of the Wise Man'],
47030,Yanagi,Male,,"['Omegaverse Omega', 'Teacher']","['Kirai de Isasete 3rd', 'Kirai de Isasete 4th']",
47031,Jinmu,Male,,['The Grand Mudang Saga'],,
47032,Fumikage KARASUHARA,Male,Brown Hair,"['High School Student', 'Teenager']",['Sasaki and Miyano'],
47033,Seonghoon,Male,Black Hair,"['Adult', 'Analytical', 'Gloves', 'Magic User', 'Manipulative', 'Person in a Strange World', 'Ruthless', 'Selfish', 'Sword Fighter']",['How to Live as a Villain'],
47034,Kyoko YADA,Female,Orange Hair,"['Adult', 'Salaryman']","[""Salaryman's Club""]",
47035,Rin KAGAWA,Female,Black Hair,"['High School Student', 'Martial Artist', 'Teenager']",['When Will Ayumu Make His Move?'],
47036,Supreme Leader Bosslar,Male,Brown Hair,"['Cape', 'Hat', 'Magnificent Mustache']",['Love After World Domination'],
47037,Rinha SEOL,Female,,"['Actor', 'Person in a Strange World']","['Charming the Duke of the North', 'I Will Seduce The Northern Duke (Novel)']",
47038,Akiko NARUMI,Female,Brown Hair,"['Hot-Headed', 'Ponytail']",['Fuuto PI'],
47039,Yun Jong,Male,Blue Hair,"['Closed Eyes', 'Hair Buns', 'Martial Artist']",['Return of the Blossoming Blade'],
47040,Alec,Male,Brown Hair,['Pokemon Legends: Hisuian Snow'],,
47041,Cychreus,Male,Red Hair,"['Demon', 'Facial Hair', 'Horns', 'Royalty']",['I’m Quitting Heroing'],
47042,Kira SANZUGAWA,Female,Black Hair,"['Adult', 'Nurse', 'Ponytail', 'Secret Identity']",['Love After World Domination'],
47043,Gondo FIREBEARD,Male,Brown Hair,"['Braids', 'Breathtaking Beard', 'Cape', 'Dwarf', 'Facial Hair', 'Gloves', 'Helmet']",['Overlord IV'],['Overlord (Light Novel)']
47044,Salomon,Male,Brown Hair,"['Hat', 'Magic User', 'Priest']",['Parallel World Pharmacy'],
47045,Lucas AMATO,Male,Blonde Hair,['Teacher'],['Cybersix'],
47046,Sifr FRAN,Female,Red Hair,"['Orphan', 'Teenager']",['My-Otome 0: S.ifr'],
47047,Olga,Female,Blonde Hair,"['Adult', 'Flirt', 'Lawyer']",['Ristorante Paradiso'],"['Gente: The People of Ristorante Paradiso', 'Ristorante Paradiso']"
47048,Ukyou SAGINOMIYA,Male,Brown Hair,"['Martial Artist', 'Masks', 'Wealthy']",['Samurai Harem: Asu no Yoichi'],['Samurai Harem: Asu no Yoichi']
47049,Sae MOTOKI,Female,Brown Hair,"['Adult', 'Teacher']",['Battle Programmer Shirase'],
47050,Coo ERHARD,Male,Brown Hair,"['Child', 'Hat']","['Di Gi Charat Christmas Special', 'Di Gi Charat Movie - A Trip to the Planet', 'Di Gi Charat Natsuyasumi Special', 'Di Gi Charat Nyo', 'Di Gi Charat Ohanami Special', 'Di Gi Charat: Rocket from a Mouth', 'Leave it to Piyoko!', 'Reiwa no Di Gi Charat']","['Di Gi Charat', ""Di Gi Charat: Dejiko's Champion Cup Theater"", ""Di Gi Charat Theater: Dejiko's Adventure"", 'Di Gi Charat Theater: Leave it to Piyoko!']"
47051,Takuro MINAGAWA,Male,Brown Hair,"['Hair Antenna', 'Middle School Student', 'Piercings', 'Shy', 'Teenager']","['Di Gi Charat', 'Di Gi Charat Christmas Special', 'Di Gi Charat Movie - A Trip to the Planet', 'Di Gi Charat Natsuyasumi Special', 'Di Gi Charat Ohanami Special', 'Di Gi Charat Summer Special 2000', 'Leave it to Piyoko!']",['Di Gi Charat Theater: Leave it to Piyoko!']
47052,Shoko MATAKI,Female,Brown Hair,['Le Portrait de Petit Cossette'],['Le Portrait de Petite Cossette'],
47053,Hisae KOYAMA,Female,Black Hair,['Adult'],['Crayon Shin-chan'],['Crayon Shin-chan']
47054,Ginga,Male,,"['Facial Hair', 'Hat', 'Sunglasses']",['Blazer Drive'],
47055,Gray The Ninelives,Male,,"['Cyborg', 'Masks', 'Muscular']",['Trigun'],"['Trigun', 'Trigun Maximum']"
47056,Sam,Male,Green Hair,"['Barefoot', 'Dark-skinned', 'Flirt', 'Hair Antenna', 'Pointy Ears', 'Teenager']","['Umi Monogatari', 'Umi Monogatari: Faithful Hearts', 'Umi Monogatari: Marin no Kore Naani?']",
47057,Richard JONES,Male,Blonde Hair,"['Adult', 'Wealthy']","['Emma: A Victorian Romance', 'Emma: A Victorian Romance - Second Act']","['Emma', 'Emma (Light Novel)']"
47058,Masato IWAI,Male,Black Hair,"['Child', 'Detective']",['Super GALS!'],
47059,Alice HIMEKAWA,Female,Blonde Hair,['Glasses'],['Aki Sora'],
47060,Ravenna,Female,Orange Hair,"['Barefoot', 'Pigtails']","['Haré+Guu', 'Haré+Guu DELUXE', 'Haré+Guu FINAL']","['HareGuu', 'Haré+Guu']"
47061,Cornelius ALBA,Male,Blonde Hair,"['Cane', 'Gloves', 'Hat', 'Magic User', 'Sadistic']","['Fate/Zero 2', 'The Garden of Sinners Movie 5: Paradox Paradigm']",['The Garden of Sinners (Light Novel)']
47062,Cindy IRVING,Female,Brown Hair,"['Adult', 'Choker', 'Ponytail']",['Fake'],
47063,Jinpei,Male,Brown Hair,['Child'],"['Gatchaman', 'Gatchaman Fighter', 'Gatchaman II', 'Gatchaman OVA', 'Gatchaman The Movie', 'Ninja Box 3rd Season']",
47064,Dracula,Male,,"['Cape', 'Epic Eyebrows', 'Facial Hair', 'Pointy Ears', 'Vampire']",['Dracula: Sovereign of the Damned'],
47065,Tatsumi HONGOU,Male,Black Hair,"['Detective', 'Scar', 'Teacher']",['Detective Academy Q'],['Tantei Gakuen Q']
47066,Shino KATAGIRI,Female,Blonde Hair,['Glasses'],['Detective Academy Q'],['Tantei Gakuen Q']
47067,Doorway Girl,Female,Blonde Hair,['Headband'],['Miyuki-chan in Wonderland'],
47068,Ittan Momen,Male,,"['Immortal', 'Youkai']","['GeGeGe no Kitarou', 'GeGeGe no Kitarou (1985)', 'GeGeGe no Kitarou (2007)', 'GeGeGe no Kitarou (2018)', 'GeGeGe no Kitarou: Daikaijuu', 'GeGeGe no Kitarou: Nippon Bakuretsu!!']",
47069,The Wind Cat,Female,Multicolored Hair,"['Animal', 'Cat']",['Windy Tales'],
47070,Saburo UMEZU,Male,Grey Hair,"['Adult', 'Military']",['Zipang'],['Zipang']
47071,Bear Geki,Male,Purple Hair,"['Abnormally Tall', 'Armor', 'Superpowers', 'Warrior']","['Knights of the Zodiac: Saint Seiya', 'Saint Seiya: Knights of the Zodiac', 'Saint Seiya Omega', 'Saint Seiya: Saintia Shou', 'Saint Seiya: Soushuuhen', 'Saint Seiya: The Hades Chapter - Elysion']",['Knights of the Zodiac']
47072,Jim HAWKINS,Male,Brown Hair,['Child'],"['Takarajima', 'Takarajima Memorial: Yuunagi to Yobareta Otoko', 'Takarajima Movie']",
47073,Sumipan,Male,,"['Anthropomorphic', 'Food Character']",['Kogepan'],
47074,Ikumi OZE,Male,Black Hair,"['Dark-skinned', 'Teenager']",['Infinite Ryvius'],['Infinite Ryvius']
47075,Vitalis,Male,Grey Hair,"['Facial Hair', 'Musician', 'Poor', 'Traveler', 'Traveling Performer']","['Chibikko Remi to Meiken Kapi', ""Nobody's Boy Remi"", ""Nobody's Boy Remi Movie""]",
47076,Takane SHISHIDOU,Female,Blue Hair,['Adult'],"['The Girl Who Leapt Through Space', 'The Girl Who Leapt Through Space Picture Drama']",
47077,Nagi,Male,Black Hair,"['Middle School Student', 'Orphan', 'Sickly']",['Bokurano'],['Bokurano: Ours']
47078,Ren KARAS,Male,Brown Hair,['Element Hunters'],,
47079,Ally CONNOLLY,Female,Brown Hair,['Teenager'],['Element Hunters'],
47080,Phillip,Male,Green Hair,"['Anthropomorphic', 'Hat', 'Insect']",['Maya the Bee'],
47081,Young Woman,Female,Brown Hair,['Egao'],,
47082,Puu,Male,Red Hair,"['Dinosaur', 'Robot', 'Wings']",['Flint the Time Detective'],
47083,Nataku LI,Male,Red Hair,"['Hakyuu Hoshin Engi', 'Soul Hunter']",['Hoshin Engi'],
47084,Tear of Ice,Female,Blue Hair,"['Assassin', 'Immortal', 'Masks']",['Tower of Druaga: the Sword of Uruk'],
47085,Odaeri,Female,,"['Adult', 'Idol']",['Chokotto Sister'],
47086,Ishikari-sensei,Male,Black Hair,"['Adult', 'Sadistic', 'Teacher']",['Yumeria'],
47087,Mudou KIRIHARA,Male,Brown Hair,"['Cheerleader', 'Crossdresser', 'Middle School Student']","['Potemayo', 'Potemayo Specials']",
47088,Koudai MORIYAMA,Male,Brown Hair,"['Adult', 'Single Parent']","['Potemayo', 'Potemayo Specials']",
47089,Saru,Male,Brown Hair,['Animal'],['Kemonozume'],
47090,Aramis,Male,Brown Hair,"['Animal', 'Anthropomorphic', 'Dog', 'Hat', 'Sword Fighter']",['Dogtanian and the Three Muskehounds'],
47091,Haruki TAKAGAMI,Male,Brown Hair,"['Adult', 'Single Parent']","[""Our Home's Fox Deity""]",['Wagaya no Oinari-sama.']
47092,Yao SAKURAKOUJI,Female,Brown Hair,"['Big Ego', 'Bossy', 'Headband', 'Hot-Headed', 'Police', 'Selfish', 'Wealthy']",['Miami Guns'],
47093,Seiren,Female,Turquoise Hair,"['Yamibo: Darkness, The Hat and the Travelers of the Books']",,
47094,Ken HIRAI,Male,Black Hair,"['Delinquent', 'High School Student', 'Teenager']",['Cromartie High School'],['Cromartie High School']
47095,Mario TANAKA,Male,Black Hair,"['Delinquent', 'High School Student', 'Teenager']",['Cromartie High School'],
47096,Shadow,Female,Black Hair,"['Adult', 'Glasses', 'Poison User']",['Tokyo Underground'],['Tokyo Underground']
47097,Kouji INAGAKI,Male,Brown Hair,"['Athlete', 'High School Student', 'Teenager']",['Kusatta Kyoushi No Houteishiki'],"[""Bad Teacher's Equation""]"
47098,Nao KOSHIBA,Female,Blue Hair,"['High School Student', 'Lesbian', 'LGBT+', 'Teenager']","[""Girl's High""]",['High School Girls']
47099,Sayaka MOURI,Female,Green Hair,"['High School Student', 'Lesbian', 'LGBT+', 'Teenager']","[""Girl's High""]",['High School Girls']
47100,Marco ROSSI,Male,Black Hair,['Rosy Cheeks'],"['3000 Leagues in Search of Mother', 'Marco']",
47101,Yumiko KAMIAZUMA,Female,Blonde Hair,"['Scantily-clad', 'Writer']",['Touka Gettan'],
47102,Ezlo,Male,,['The Legend of Zelda: The Minish Cap'],,
47103,Vaati,Male,,['Monster'],['The Legend of Zelda: Four Swords'],
47104,Fernand DE MORCERF,Male,Grey Hair,"['Adult', 'Dark-skinned', 'Facial Hair', 'Military', 'Politician', 'Wealthy']",['Gankutsuou: The Count of Monte Cristo'],['Gankutsuou']
47105,Mido,Male,Blonde Hair,"['Hat', 'Immortal', 'Pointy Ears']",['The Legend of Zelda: Ocarina of Time'],
47106,Rauru,Male,,"['Balding', 'Facial Hair', 'Immortal', 'Magnificent Mustache', 'Pointy Ears']",['The Legend of Zelda: Ocarina of Time'],
47107,Miyu SAKAKI,Female,Brown Hair,['Nae ga Yuru'],,
47108,Konoha,Male,Blue Hair,"['Hair Antenna', 'Youkai']",['Kon no Ki Konoha'],
47109,Haruno YOROI,Female,Black Hair,"['Adult', 'Wealthy']",['Level-C'],['Level-C']
47110,Girochi,Male,Green Hair,"['Dark-skinned', 'Epic Eyebrows', 'Mecha Pilot', 'Muscular']",['Destiny of the Shrine Maiden'],['Destiny of the Shrine Maiden']
47111,Tetsuko,Female,,"['Maid', 'Robot']","['Super Milk-chan', 'The Super Milk-chan Show']",
47112,Yuri UEHARA,Female,Black Hair,['Adult'],['Good Morning Call'],"['Good Morning Call', 'Good Morning Kiss']"
47113,Zennosuke,Male,Black Hair,['Teenager'],"[""Someday's Dreamers""]",
47114,Milinda,Female,Brown Hair,['Adult'],"[""Someday's Dreamers""]",
47115,Minami HASAKI,Male,Blonde Hair,"['Flirt', 'Middle School Student', 'Teenager']",['Cherry Juice'],
47116,Yukiya NAGASE,Male,,"['Adult', 'Single Parent', 'Teacher', 'Twin', 'Writer']",['Soryanaize Darling'],
47117,Taiyou HARASAWA,Male,,"['Athlete', 'High School Student', 'Soccer Player', 'Teenager']",['Cat Street'],
47118,Kichi,Male,Brown Hair,"['Adult', 'Goggles', 'Scientist']",['Kaiba'],
47119,Li WEN,Male,Purple Hair,"['Adult', 'Cook', 'Tattoo']","['Cooking Master Boy', 'True Cooking Master Boy', 'True Cooking Master Boy 2nd Season']",['Cooking Master Boy']
47120,Dondokomon,Artificial Intelligence (AI),Headband,"['Digimon Xros Wars', 'Digimon Xros Wars: Aku no Death General to Shichinin no Oukoku']",['Digimon Xros Wars'],
47121,Lila Milla RILA,Female,Blonde Hair,"['Adult', 'Mecha Pilot', 'Military']","['Mobile Suit Zeta Gundam', 'Mobile Suit Zeta Gundam: A New Translation -Heirs to the Stars-']",
47122,Alice Alice ARQUETTE,Female,Brown Hair,"['Adult', 'Archaeologist']",['Read Or Die TV'],
47123,Matsuri MORITA,Female,Black Hair,"['Dark-skinned', 'Piercings', 'Scantily-clad']",['Rocket Girls'],['Rocket Girls (Light Novel)']
47124,Hien,Male,Black Hair,"['Animal Ears', 'Bloodthirsty', 'Headband']",['Utawarerumono'],
47125,Jessie IGES,Female,Purple Hair,['Mecha Pilot'],['Strain: Strategic Armored Infantry'],
47126,Hockera,Male,Brown Hair,"['Bounty Hunter', 'Gloves', 'Goggles', 'Hat', 'Verbal Tic']",['One Piece'],
47127,Peterman,Male,Black Hair,"['Adult', 'Hat']",['One Piece'],['One Piece']
47128,Largo,Male,Brown Hair,"['Facial Hair', 'Guitarist', 'Hat', 'Musician', 'Pirate', 'Sleepyhead', 'Superpowers']",['One Piece'],
47129,Iga TOKUHIRO,Male,Black Hair,"['Adult', 'Dark-skinned', 'Facial Hair', 'Military']",['Blue Submarine No. 6'],
47130,Hiwatari,Female,Black Hair,"['Clumsy', 'High School Student', 'Teenager']",['Yotsuba&!'],
47131,Marus,Male,White Hair,"['Balding', 'Cape', 'Elderly', 'Facial Hair', 'Gloves', 'Knight', 'Nobility']",['Guin Saga'],
47132,Benares,Male,Black Hair,"['Face Markings', 'Immortal', 'Magic User']","['3x3 Eyes', '3x3 Eyes: Seima Densetsu']",['3x3 Eyes']
47133,Kagetsu,Male,Brown Hair,"['Adult', 'Magic User']",['Shamanic Princess'],
47134,Okabe,Female,Black Hair,"['Adult', 'Teacher']",['Ghost Stories'],
47135,Datsueba,Female,Black Hair,['Youkai'],['Ghost Stories'],
47136,Yasumi MITSUMURA,Male,,['Remina'],,
47137,Tea,Female,Purple Hair,"['Amnesia', 'Mecha Pilot']",['Gin-iro no Olynssis'],['Gin-iro no Olynssis (Light Novel)']
47138,Mason ORDROSSO,Male,Blue Hair,"['Anti-Gravity Hair', 'Assassin', 'Epic Eyebrows', 'Facial Hair', 'Magnificent Mustache']",['Black Cat'],['Black Cat']
47139,Lacdoll,Male,Black Hair,['Bounty Hunter'],['Black Cat'],['Black Cat']
47140,Reis DONOVAN,Male,Grey Hair,"['Assassin', 'Ruthless']",['Black Cat'],['Black Cat']
47141,Sayaka MINAZUKI,Female,Brown Hair,['Actor'],"['Glass Mask', 'Glass Mask (2005)', 'Glass Mask OVA']",['Glass Mask']
47142,Dan,Male,Brown Hair,['Pokemon: Black & White'],,
47143,Mr. Drake,Male,Brown Hair,"['Adult', 'Doctor', 'Glasses']",['Dinosaur King'],
47144,Roy COLEMAN,Male,Black Hair,"['Adult', 'Facial Hair', 'Police']",['Gunsmith Cats'],['Gunsmith Cats']
47145,Rei FUKAI,Male,Black Hair,"['Adult', 'Military', 'Pilot']",['Yukikaze'],"['Good Luck, Yukikaze (Novel)']"
47146,Goh,Male,Black Hair,"['Adult', 'Flirt', 'Gay', 'LGBT+', 'Piercings', 'Smoker']","['Yellow', 'Yellow/R']",
47147,Kanji the Killer,Male,Black Hair,"['Adult', 'Gangster']",['Full Metal Panic? Fumoffu'],
47148,Tetsuro TANAKA,Male,Brown Hair,"['Glasses', 'High School Student', 'Teenager', 'Transfer Student']","['Koi Koi Seven', 'Koi Koi Seven Specials']",['Koi Koi 7']
47149,Robert J. HANNER,Male,White Hair,['Elderly'],['Irresponsible Captain Tylor'],
47150,Tsumiko HORIE,Female,Red Hair,"['High School Student', 'Singer', 'Teenager']",['Apocalypse Zero'],['Apocalypse Zero']
47151,Opera VECTRA,Female,Blonde Hair,"['Gunslinger', 'Person in a Strange World']",['Star Ocean EX'],"['Star Ocean 2: Second Evolution', 'Star Ocean: Blue Sphere', 'Star Ocean: The Second Story']"
47152,Mosuke,Male,Brown Hair,"['Farmer', 'Hat', 'Piercings']",['Samurai 7'],
47153,Ohri,Female,Pink Hair,"['Adult', 'Magic User', 'Mute']",['Gestalt'],['Gestalt']
