,Names,Gender,Hair_Color,Tags,Anime,Manga
3880,Akabon,Bomberman B-Daman Bakugaiden,Bomberman B-Daman Bakugaiden V,,,
3881,Aobon,Bomberman B-Daman Bakugaiden,Bomberman B-Daman Bakugaiden V,,,
3882,Kiirobon,Bomberman B-Daman Bakugaiden,Bomberman B-Daman Bakugaiden V,,,
3883,Kurobon,Bomberman B-Daman Bakugaiden,Bomberman B-Daman Bakugaiden V,,,
3884,Colm,Male,Blonde Hair,['Dragon Ball GT'],,
3885,Don Kee,Male,Pink Hair,['Piercings'],['Dragon Ball GT'],
3886,Mutchy Motchy,Male,,['Pointy Ears'],['Dragon Ball GT'],
3887,Poperu,Male,Brown Hair,['Dragon Ball GT'],,
3888,Qi Xing Long,Male,,"['Dragon', 'Horns']",['Dragon Ball GT'],
3889,Hayato ICHIMONJI,Male,,['Kamen Rider SD'],"['Kamen Rider', 'Kamen Rider Spirits', 'Shin: Kamen Rider Prologue', 'Shin Kamen Rider Spirits']",
3890,Shigeru JOU,Male,,['Kamen Rider SD'],"['Kamen Rider Spirits', 'Shin Kamen Rider Spirits']",
3891,Shiro KAZAMI,Male,,['Kamen Rider SD'],['Kamen Rider Spirits'],
3892,Tomofumi MOTOURA,Male,Brown Hair,"['Athlete', 'Child', 'Sickly']",['Detective Conan Movie 16: The Eleventh Striker'],
3893,Kiyomin,Durarara!! X2,,,,
3894,Manaka,Durarara!! X2,,,,
3895,Mitsukuri,Male,Brown Hair,"['Gangster', 'Glasses', 'Teenager']","['Durarara!! X2', 'Durarara!! X2 The Second Arc', 'Durarara!! X2 The Third Arc']",
3896,Tsukiyama,Female,Purple Hair,['Bully'],['Durarara!! X2'],
3897,Yoshihiko KENJO,Male,Brown Hair,['Boys Be...'],['Boys Be...'],
3898,Makoto KURIMIZAWA,Male,Brown Hair,['Boys Be...'],['Boys Be...'],
3899,Chiharu NITTA,Female,Brown Hair,"['Athlete', 'High School Student', 'Teenager', 'Track and Fielder']",['Boys Be...'],['Boys Be...']
3900,Theodore MOORE,Male,Black Hair,"['Adult', 'Glasses']",['Regalia: The Three Sacred Stars'],
3901,Johann,Male,Turquoise Hair,['Regalia: The Three Sacred Stars'],,
3902,Jonathan MARSHALL,Male,Grey Hair,"['Adult', 'Military']",['Regalia: The Three Sacred Stars'],
3903,Yoshiko MORIGUCHI,Female,Brown Hair,['Detective Conan OVA 3: Conan and Heiji and the Vanished Boy'],,
3904,Ikenosuke MUTSUMATA,Male,,"['Hat', 'Piercings']",['Tonkatsu DJ Agetarou'],['Tonkatsu DJ Agetarou']
3905,Jousuke SHIRAI,Male,,['Tonkatsu DJ Agetarou'],['Tonkatsu DJ Agetarou'],
3906,Mitsuo MURO,Male,,['Tonkatsu DJ Agetarou'],['Tonkatsu DJ Agetarou'],
3907,Takashi HIRAZUMI,Male,,['Glasses'],['Tonkatsu DJ Agetarou'],['Tonkatsu DJ Agetarou']
3908,Tamotsu HAKOZAKI,Male,,"['Facial Hair', 'Glasses']",['Tonkatsu DJ Agetarou'],['Tonkatsu DJ Agetarou']
3909,Apache,Brown Hair,,"['Animal', 'Dog']",['Tonkatsu DJ Agetarou'],
3910,Irene CARRIER,Female,Black Hair,"['Dark-skinned', 'Doctor', 'Military', 'Pigtails']",['Brain Powerd'],
3911,Kanan GIMMS,Female,Purple Hair,"['Dark-skinned', 'Mecha Pilot']",['Brain Powerd'],
3912,Kant KESTNER,Male,Orange Hair,"['Child', 'Child Prodigy', 'Scientist']",['Brain Powerd'],
3913,Battikaroa,Bleach,,,,
3914,Cha-Che,Female,Red Hair,"['Athlete', 'Basketball Player', 'Ponytail', 'Teenager']","['Buzzer Beater', 'Buzzer Beater 2nd Season']",['Buzzer Beater']
3915,Han,Male,Multicolored Hair,"['Athlete', 'Basketball Player']","['Buzzer Beater', 'Buzzer Beater 2nd Season']",['Buzzer Beater']
3916,Mo,Male,Blonde Hair,"['Athlete', 'Balding', 'Basketball Player', 'Ponytail']","['Buzzer Beater', 'Buzzer Beater 2nd Season']",['Buzzer Beater']
3917,Yuta TOMONAGA,Male,Black Hair,['Police'],['Brave Police J-Decker'],
3918,Akio,Male,Brown Hair,['Cyborg'],['Burst Angel'],
3919,Maria,Female,Grey Hair,['Genetically Engineered'],['Burst Angel'],
3920,Narrator,Male,,['Burst Angel'],,
3921,Hikaru TSURUGI,Male,Black Hair,['Glasses'],['Key the Metal Idol'],
3922,Miho UTSUSE,Female,Brown Hair,['Idol'],['Key the Metal Idol'],
3923,Komaneko,Multicolored Hair,,"['Animal', 'Cat']","['Komaneko’s Christmas: The Lost Gift', 'Komaneko: The Curious Cat']",
3924,Duke,G.I. Joe: Sigma 6,,,,
3925,Heavy Duty,G.I. Joe: Sigma 6,,,,
3926,Spirit,G.I. Joe: Sigma 6,,,,
3927,Storm Shadow,G.I. Joe: Sigma 6,,,,
3928,Nanami KOSUGI,Male,Red Hair,['Gingitsune: Messenger Fox of the Gods'],['Gingitsune'],
3929,Saki SUZUI,Female,Brown Hair,['Gingitsune: Messenger Fox of the Gods'],['Gingitsune'],
3930,Thomas WERNER,Male,Blonde Hair,"['Gay', 'LGBT+']",['The Heart of Thomas'],
3931,Akane GUSHIKEN,Sailor Moon Sailor Stars,Sailor Moon Sailor Stars: Hero Club,,,
3932,Sonoko IJUUIN,Female,Green Hair,"['Hair Ribbons', 'High School Student', 'Rapunzel Hair', 'Teenager']","['Sailor Moon Sailor Stars', 'Sailor Moon Sailor Stars: Hero Club']",
3933,Jun GODAI,Male,,['Sailor Moon Sailor Stars'],,
3934,Saki ITABASHI,Female,,['Sailor Moon Sailor Stars'],,
3935,Reiko KANAGAWA,Female,,"['Braids', 'Video Gamer']",['Sailor Moon Sailor Stars'],
3936,Misa,Female,Brown Hair,"['Child', 'Sickly']",['Sailor Moon Sailor Stars'],
3937,Yukihide OHBAYASHI,Male,,['Sailor Moon Sailor Stars'],,
3938,Police Chief,Male,,['Sailor Moon Sailor Stars'],,
3939,Tetsurou YOSHINOGAWA,Male,,['Cook'],['Sailor Moon Sailor Stars'],
3940,Enpi-chan,Female,,['Ghastly Prince Enma Burning Up'],"['Dororon Enma-chan', 'Dororon Enma-kun']",
3941,Jinnai DOUKO,Male,,['Bleach'],,
3942,Haru,Female,Brown Hair,['Bleach'],,
3943,Daiji HIRASAKO,Male,Brown Hair,['Scar'],['Bleach'],
3944,Ho,Male,Black Hair,"['Elemental Powers', 'Hat', 'Immortal', 'Twin', 'Water Powers']",['Bleach'],
3945,Inose,Male,Black Hair,['Bleach'],,
3946,Gyoukaku KUMOI,Male,White Hair,['Facial Hair'],['Bleach'],
3947,Ryuu KUZU,Male,,['Bleach'],,
3948,Quilt,Kaiba,,,,
3949,Patch,Kaiba,,,,
3950,Raiko MINAMOTO,Male,,['Kai Doh Maru'],,
3951,Sakamoto KINTOKI,Kai Doh Maru,,,,
3952,Konpei ASAI,Male,Black Hair,"['High School Student', 'Pervert', 'Teenager']",['Kirara'],['Kirara']
3953,Pelna KHARA,Male,Black Hair,['Facial Hair'],"['Kingsglaive: Final Fantasy XV', 'Kingsglaive: Final Fantasy XV - Fan Kansha Tokubetsu Movie']",
3954,Natsuki MIZUHASHI,Female,Black Hair,"['Headband', 'High School Student', 'Teenager']",['Kobato.'],
3955,Mai's Boyfriend,Male,,['Bleach'],,
3956,Lunuganga,Bleach,,['Bleach'],,
3957,Mayu,Female,Brown Hair,['Bleach'],,
3958,Masayoshi,Male,Black Hair,['Bleach'],,
3959,Menis,Bleach,,,,
3960,Medazeppi,Bleach,,['Bleach'],,
3961,Metastacia,Male,,['Masks'],['Bleach'],['Bleach']
3962,Michel,Bleach,,,,
3963,Miyuki,Female,Brown Hair,['Bleach'],,
3964,Heita MOMOYAMA,Male,Brown Hair,['Bleach'],,
3965,Maguruma GOUZOU,Male,,['Headband'],['Get Backers'],['Get Backers']
3966,Hera,Female,Blonde Hair,['Get Backers'],,
3967,Yukihiko MIROKU,Male,Brown Hair,"['Glasses', 'Gravity Manipulator', 'Teenager']",['Get Backers'],['Get Backers']
3968,Patros,Male,Blue Hair,['Facial Hair'],['Bleach'],
3969,Sadatomo SAIONJI,Male,,['Bald'],['Bleach'],['Bleach']
3970,Sugama,Bleach,,,,
3971,Touba,Male,Brown Hair,['Scar'],['Bleach'],
3972,Yui TOYOKAWA,Female,Brown Hair,['Bleach'],,
3973,Hina's Father,Male,,['Omoi no Kakera'],,
3974,Michiru KIMURA,Female,,['Omoi no Kakera'],,
3975,Kiruko,Female,Blonde Hair,"['Closed Eyes', 'Hat', 'Nurse']",['One Piece Film: Gold'],
3976,Misao,Male,,['The Zombie Maria'],,
3977,Yuriko EDOGAWA,Female,Brown Hair,['Katsugeki Shoujo Tanteidan'],,
3978,Emily FRANKENSTEIN,Female,,['Kyoufu Densetsu Kaiki! Frankenstein'],,
3979,D-ne,Shuuen no Shiori,Shuuen no Shiori (Light Novel),,,
3980,C-na,Shuuen no Shiori,Shuuen no Shiori (Light Novel),,,
3981,Hatori HANZOU,Male,Black Hair,"['Eye Patch', 'Superpowers']",['Big Order'],
3982,Momotarou,Male,Black Hair,"['Adult', 'Closed Eyes', 'Headband', 'Superpowers']",['Big Order'],
3983,Namito NAGUMO,Male,Brown Hair,"['Gokujou!! Mecha Mote Iinchou', 'Gokujou!! Mecha Mote Iinchou Second Collection']",['Gokujou!! Mecha Mote Iinchou'],
3984,Ao NISHIZAKI,Male,Blonde Hair,"['Gokujou!! Mecha Mote Iinchou', 'Gokujou!! Mecha Mote Iinchou Second Collection']",['Gokujou!! Mecha Mote Iinchou'],
3985,Temotemo,Multicolored Hair,,['Animal'],"['Gokujou!! Mecha Mote Iinchou', 'Gokujou!! Mecha Mote Iinchou Second Collection']",['Gokujou!! Mecha Mote Iinchou']
3986,Kenkichi HITOTSUBASHI,Male,Brown Hair,"['Adult', 'Shinto Priest']","['Kamichu!', 'Kamichu! Specials']",
3987,Kevin HAMILTON,Male,Blonde Hair,"['Adult', 'Facial Hair']","['Kaleido Star', 'Kaleido Star: Legend of Phoenix ~Layla Hamilton Story~']",
3988,Hanna,Female,Orange Hair,"['Kaleido Star', 'Kaleido Star: Legend of Phoenix ~Layla Hamilton Story~', 'Kaleido Star: New Wings ~Extra Stage~']",,
3989,Kenneth,Male,Grey Hair,"['Balding', 'Facial Hair']",['Kaleido Star'],
3990,Yume NAEGINO,Female,Brown Hair,['Baby'],['Kaleido Star'],['Kaleido Star: Mirai no Tsubasa']
3991,Simon PARK,Male,Brown Hair,['Kaleido Star'],,
3992,Fuyuta,Phantom Thief Jeanne,,,,
3993,Yamato's Grandfather,Male,,['Phantom Thief Jeanne'],,
3994,Alejandro DE LA VEGA,Male,White Hair,"['Adult', 'Balding', 'Facial Hair', 'Wealthy']",['The Legend of Zorro'],
3995,Mayor of Diglett Village,Male,Grey Hair,"['Adult', 'Facial Hair', 'Monster Tamer']",['Pokemon'],
3996,Ariene,Female,Blue Hair,['Pokemon'],,
3997,Bubu,Female,Pink Hair,"['Pigtails', 'Rosy Cheeks']",['Bubu & Bubulina'],
3998,Calista,Female,Green Hair,['Monster Tamer'],['Pokemon'],
3999,Egan,Male,,"['Anti-Gravity Hair', 'Facial Hair', 'Kansai Dialect']",['Pokemon'],
4000,Lily,Female,,['Monster Tamer'],['Pokemon'],
4001,Brittany,Female,Purple Hair,"['Glasses', 'Monster Tamer', 'Pigtails']",['Pokemon'],
4002,Professor Telesu,Male,,['Adult'],['Pokemon'],
4003,Macy,Female,Brown Hair,"['Monster Tamer', 'Pigtails']",['Pokemon'],
4004,Researcher,Male,Black Hair,['Scientist'],['Endride'],
4005,Yoshiko SAGISAKA,Karas,,,,
4006,Kido,Male,Black Hair,['Facial Hair'],"['Ajin: Demi-Human', 'Ajin OVA']",['Ajin']
4007,Emi,Female,Brown Hair,['Ajin OVA'],,
4008,Narrator,Starry Tales: Seiza wa Toki o Koete,,,,
4009,Itaru YOAKE,Male,,['Op: Yoake Itaru no Iro no Nai Hibi'],,
4010,Narrator,Female,,['Thunderbolt Fantasy'],,
4011,Diao Ming,Male,Grey Hair,"['Dual Wielder', 'Scarf', 'Sword Fighter']","['Thunderbolt Fantasy', 'Thunderbolt Fantasy Movie: The Sword of Life and Death']",['Thunderbolt Fantasy: Touriken Yuuki']
4012,Takashi KASUGA,Male,Black Hair,"['Adult', 'Facial Hair', 'Glasses', 'Photographer']","['Kimagure Orange Road', 'Kimagure Orange Road: I Want to Return to That Day']",['Kimagure Orange Road']
4013,Kiko KATOYAMA,Sgt. Frog,,,,
4014,Misasa,Female,Black Hair,['Dinosaur King 2nd Season'],,
4015,Nozomu,Male,,"['Crossdresser', 'Middle School Student', 'Teenager']",['Zenryoku Otome'],
4016,Badger,Male,Multicolored Hair,['Animal'],['Bonobono (2016)'],
4017,Hacchin,White Hair,,"['Animal', 'Hat', 'Magical Familiar', 'Rabbit']","['Kaito x Ansa', 'Nazotokine']",
4018,Kenbo,Male,Brown Hair,"['Blinding Bangs', 'Child', 'Freckles', 'Hat']",['Judo Boy'],['Kurenai Sanshirou']
4019,Yoshigai,Male,Black Hair,"['Adult', 'Announcer']","['Kinnikuman', 'Kinnikuman II Sei: Ultimate Muscle 2', 'Kinnikuman Movie 2: Ooabare! Seigi Choujin']",['Kinnikuman']
4020,Black Hole,Male,,"['Demon', 'Gloves', 'Muscular', 'Ruthless', 'Superpowers']","['Kinnikuman', 'Kinnikuman Movie 4: Gyakushuu! Uchuu Kakure Choujin']",['Kinnikuman']
4021,Azumi,Female,Brown Hair,"['Girls und Panzer das Finale: Part 1', 'Girls und Panzer der Film']",,
4022,Sonken CHUUBOU,Male,Black Hair,"['Koutetsu Sangokushi', 'Koutetsu Sangokushi Special']",,
4023,Miki SAOTOME,Kidou Shinsengumi Moeyo Ken TV,,,,
4024,Nekomaru,Kidou Shinsengumi Moeyo Ken,Kidou Shinsengumi Moeyo Ken TV,,,
4025,Shintaro YUZUKI,Kidou Shinsengumi Moeyo Ken,,,,
4026,Byakko,Kidou Shinsengumi Moeyo Ken TV,,,,
4027,Gen'ai HIRAGA,Kidou Shinsengumi Moeyo Ken TV,,,,
4028,Genbu,Kidou Shinsengumi Moeyo Ken TV,,,,
4029,Tawaraya,Male,Black Hair,"['Closed Eyes', 'Headband']",['.hack//Roots'],
4030,Waltorana VON BIEKEFEKD,Male,,['Half-Breed'],['Kyo Kara Maoh! 3rd Series'],
4031,Rick,Male,Blonde Hair,"['Animal Lover', 'Freckles', 'Pirate']",['Kyo Kara Maoh!'],"['Kyo Kara Maoh!', 'Kyou kara Ma no Tsuku Jiyuugyou! (Light Novel)']"
4032,Delchias WINCOTT,Kyo Kara Maoh! 3rd Series,,,,
4033,Shouto SHIROYAMA,Male,Black Hair,['Musician'],['Kokoro Connect: Michi Random'],['Kokoro Connect (Light Novel)']
4034,Leo SHISHIOU,Male,White Hair,"['Balding', 'Big Nose', 'Epic Eyebrows', 'Facial Hair']","['GaoGaiGar', 'GaoGaiGar Final']",
4035,Kotarou TAIGA,Male,Blonde Hair,"['GaoGaiGar', 'GaoGaiGar Final', 'GaoGaiGar FINAL Grand Glorious Gathering']",,
4036,Marg GOLDY,GaoGaiGar,,,,
4037,Chii's Father,Male,,['The Bride was a Boy'],,
4038,Mayumi ONARA,Female,Brown Hair,['Onara Gorou'],,
4039,Thomas WALLIS,Male,Blonde Hair,['Black Butler 2 Specials'],,
4040,Sera ARASHIYAMA,Female,Blonde Hair,"['Glasses', 'Nun']",['G-On Riders'],
4041,Yayoi HOSHIKAWA,Female,Black Hair,['Glasses'],['G-On Riders'],
4042,Yuuki KURAMA,Female,Brown Hair,['G-On Riders'],,
4043,Zero,Female,Turquoise Hair,"['Android', 'Maid', 'Robot']",['G-On Riders'],
4044,Hokuto KUSANAGI,Gear Fighter Dendoh,,,,
4045,Akaiwa,Male,Black Hair,"['Adult', 'Detective', 'Sunglasses']","['Kinnikuman', 'Kinnikuman: Kessen!! Shichinin no Seigi Choujin vs. Uchuu Nobushi', 'Kinnikuman Movie', 'Kinnikuman Movie 2: Ooabare! Seigi Choujin', 'Kinnikuman Movie 3: Seigi Choujin vs. Kodai Choujin']",['Kinnikuman']
4046,Iwao,Male,,['Monster'],"['Kinnikuman', 'Kinnikuman: Kessen!! Shichinin no Seigi Choujin vs. Uchuu Nobushi', 'Kinnikuman Movie', 'Kinnikuman Movie 2: Ooabare! Seigi Choujin', 'Kinnikuman Movie 3: Seigi Choujin vs. Kodai Choujin', 'Kinnikuman Movie 4: Gyakushuu! Uchuu Kakure Choujin', 'Kinnikuman Movie 5: Haresugata! Seigi Choujin', 'Kinnikuman Movie 6: New York Kiki Ippatsu!']",['Kinnikuman']
4047,Mayumi KINNIKU,Male,,"['Alien', 'Cape', 'Face Markings', 'Facial Hair', 'Masks', 'Muscular', 'Royalty']","['Kinnikuman', 'Kinnikuman: Kessen!! Shichinin no Seigi Choujin vs. Uchuu Nobushi', 'Kinnikuman Movie', 'Kinnikuman Movie 2: Ooabare! Seigi Choujin', 'Kinnikuman Movie 3: Seigi Choujin vs. Kodai Choujin', 'Kinnikuman Movie 4: Gyakushuu! Uchuu Kakure Choujin', 'Ultimate Muscle']",['Kinnikuman']
4048,Sayuri KINNIKU,Female,,"['Face Markings', 'Masks']","['Kinnikuman', 'Kinnikuman: Kessen!! Shichinin no Seigi Choujin vs. Uchuu Nobushi', 'Kinnikuman Movie', 'Kinnikuman Movie 2: Ooabare! Seigi Choujin', 'Kinnikuman Movie 3: Seigi Choujin vs. Kodai Choujin']",['Kinnikuman']
4049,Kazuo NAKANO,Male,,"['Adult', 'Announcer', 'Bald', 'Glasses', 'Small Stature']","['Kinnikuman', 'Kinnikuman II Sei Movie 2: Muscle Ninjin Soudatsu! Choujin Daisensou', 'Kinnikuman: Kessen!! Shichinin no Seigi Choujin vs. Uchuu Nobushi', 'Kinnikuman Movie', 'Kinnikuman Movie 2: Ooabare! Seigi Choujin', 'Kinnikuman Movie 3: Seigi Choujin vs. Kodai Choujin', 'Kinnikuman Movie 4: Gyakushuu! Uchuu Kakure Choujin', 'Kinnikuman Movie 5: Haresugata! Seigi Choujin', 'Kinnikuman Movie 6: New York Kiki Ippatsu!', 'Kinnikuman Movie 7: Seigi Choujin vs Senshi Choujin', 'Ultimate Muscle']",['Kinnikuman']
4050,Yosaku,Male,,['Adult'],"['Kinnikuman', 'Kinnikuman: Kessen!! Shichinin no Seigi Choujin vs. Uchuu Nobushi', 'Kinnikuman Movie', 'Kinnikuman Movie 2: Ooabare! Seigi Choujin', 'Kinnikuman Movie 3: Seigi Choujin vs. Kodai Choujin', 'Kinnikuman Movie 4: Gyakushuu! Uchuu Kakure Choujin', 'Kinnikuman Movie 5: Haresugata! Seigi Choujin', 'Kinnikuman Movie 6: New York Kiki Ippatsu!', 'Kinnikuman Movie 7: Seigi Choujin vs Senshi Choujin']",['Kinnikuman']
4051,Yuki AIHARA,Female,Brown Hair,['Glasses'],['.hack//LIMINALITY'],"['.hack//Another Birth (Light Novel)', '.hack//Legend of the Twilight']"
4052,Nini,Female,Turquoise Hair,['Monster Tamer'],"['Pokemon XY', 'Pokemon XY&Z']",
4053,Palermo,Female,Grey Hair,['Scarf'],"['Pokemon XY', 'Pokemon XY&Z']",
4054,Alouette,Female,Black Hair,"['Hair Ribbons', 'Monster Tamer']","['Pokemon XY', 'Pokemon XY&Z']",
4055,Clarice,Female,,['Monster Tamer'],"['Pokemon XY', 'Pokemon XY&Z']",
4056,Amelia,Female,Black Hair,['Monster Tamer'],['Pokemon XY&Z'],
4057,Ayami MORISHITA,Female,Brown Hair,"['Child', 'Pigtails']",['Ghost Hunt'],"['Akuryou Series (Light Novel)', 'Ghost Hunt']"
4058,Haruka,Female,Brown Hair,['Teenager'],['Kurogane Communication'],['Kurogane Communication']
4059,Reeves,Cook,Robot,['Kurogane Communication'],['Kurogane Communication'],
4060,Spike,Bandana,Robot,['Kurogane Communication'],['Kurogane Communication'],
4061,Trigger,Robot,,['Kurogane Communication'],['Kurogane Communication'],
4062,Yuki KAIONJI,Female,,['Kurokami The Animation'],,
4063,Lilia,Female,,['Hana to Himegimi to Akuma no Vivian'],,
4064,Ryuunosuke KANDA,Male,,['Wild Adapter'],['Wild Adapter'],
4065,Osamu KIBA,Male,,['Wild Adapter'],['Wild Adapter'],
4066,Nobuo KOMIYA,Male,,['Wild Adapter'],['Wild Adapter'],
4067,Koichi KIMURA,Male,,"['Adult', 'Freckles', 'Glasses', 'Hikikomori', 'Shy']",['Prophecy'],
4068,Sachi MUKAI,Female,Brown Hair,['Hair Antenna'],['Sachiusu'],
4069,Dottore,Male,Black Hair,"['Circus Performer', 'Facial Hair', 'Hat', 'Inanimate Object', 'Masks']","['Karakuri Circus', 'Karakuri Circus Recap']",['Karakuri Circus']
4070,Aimi KAMIMURA,Female,Brown Hair,"['Ponytail', 'Teacher']",['Sachiusu'],
4071,Iizaka,Female,Brown Hair,['Ponytail'],['Sachiusu'],
4072,Reiji,Female,,"['Adult', 'Bossy', 'Foreigner', 'Fujoshi', 'Glasses', 'Mecha Pilot', 'Tsundere']","['Gravitation', 'Gravitation EX']",
4073,Akiko SUZUKI,Teenager,,['Arigatou'],,
4074,Emiri OOGAWARA,Female,Brown Hair,['Grim Reaper and Four Girlfriends'],,
4075,Chief Selem,Male,,"['Adult', 'Bisexual', 'LGBT+', 'Single Parent']",['Wild Rock'],
4076,Ayako TENGE,Female,,['Ayako'],,
4077,Kikuchi,Male,,['Teenager'],"[""Shino Can't Say Her Name""]",
4078,Fujiko,Female,White Hair,"['Animal', 'Bird', 'Chicken']",['Hajimari no Niina'],
4079,Chitose AMAMIYA,Female,Black Hair,['Teenager'],['Hajimari no Niina'],
4080,Willow LEE,Female,Blue Hair,"['Android', 'Robot']",['Nano List'],
4081,Takuya KAMURO,Male,Black Hair,['Glasses'],['Mob Psycho 100'],['Mob Psycho 100']
4082,Yumeko,Female,Black Hair,"['Adult', 'Glasses', 'Nurse']",['My Little Monster'],
4083,Aramoto,Female,,"['Adult', 'Dinosaur', 'Teacher']",['Seton Academy: Join the Pack!'],
4084,Luna,Female,Blonde Hair,"['Godannar', 'Godannar 2nd Season']",,
4085,Abby,Female,Turquoise Hair,"['Doctor', 'Monster Tamer']",['Pokemon Advanced'],
4086,Jeff ANDONUTS,Male,Blonde Hair,"['Child Prodigy', 'Glasses', 'Inventor']","['Mother 2: 4-koma Manga Oukoku', 'Mother 2: Ness no Boukenki']",
4087,Gozu,Male,Blonde Hair,"['Delinquent', 'Middle School Student', 'Teenager']",['Mob Psycho 100'],['Mob Psycho 100']
4088,Obelisk Odin,Male,,"['Armor', 'Helmet']",['Beyblade: Burst'],
4089,Morio TANAKA,Male,Black Hair,"['Adult', 'Teacher']","['Kodocha', 'Kodocha OVA']","[""Kodocha: Sana's Stage""]"
4090,Natsumi HAYAMA,Female,Brown Hair,"['High School Student', 'Teenager']","['Kodocha', 'Kodocha OVA']","[""Kodocha: Sana's Stage""]"
4091,Vagn,Male,,"['Adult', 'Facial Hair', 'Scar']",['Vinland Saga'],
4092,Shinichi GOMI,Male,Grey Hair,"['Child', 'Delinquent']","['Kodocha', 'Kodocha OVA']","[""Kodocha: Sana's Stage""]"
4093,Hisae KAMAYAI,Female,Brown Hair,['Child'],"['Kodocha', 'Kodocha OVA']","[""Kodocha: Sana's Stage""]"
4094,Aono OHKI,Female,Brown Hair,['Child'],['Kodocha'],"[""Kodocha: Sana's Stage""]"
4095,Principal Narunaru (Junior High School),Male,,"['Adult', 'Eternal Optimist', 'Facial Hair', 'Overweight', 'School Principal']",['Kodocha'],"[""Kodocha: Sana's Stage""]"
4096,Manny AMBASSADA,Female,Black Hair,"['Gundam Reconguista in G', 'Gundam Reconguista in G Movie 1: Go! Core Fighter', 'Gundam Reconguista in G Movie 3: Uchuu kara no Isan']",['Gundam: Reconguista in G'],
4097,Kia MBEKI,Male,Blonde Hair,['Gundam Reconguista in G'],['Gundam: Reconguista in G'],
4098,Kerbes YOH,Male,Blonde Hair,"['Gundam Reconguista in G', 'Gundam Reconguista in G Movie 3: Uchuu kara no Isan']",,
4099,Willmitt ZENAM,Female,Brown Hair,"['Gundam Reconguista in G', 'Gundam Reconguista in G Movie 3: Uchuu kara no Isan']",,
4100,Shinunora,Female,,['Gun Frontier'],['Gun Frontier'],
4101,Asaka,Gun Frontier,,,,
4102,Yousuke KAZAMATSURI,Male,Brown Hair,"['Child', 'Elementary School Student', 'Mecha Pilot', 'Secret Identity']","['Genki Bakuhatsu Ganbaruger', 'Kanzen Shouri Daiteioh']",
4103,Rikiya RYUZAKI,Male,Black Hair,"['Athlete', 'Baseball Player', 'Child', 'Elementary School Student', 'Mecha Pilot', 'Secret Identity']","['Genki Bakuhatsu Ganbaruger', 'Kanzen Shouri Daiteioh']",
4104,Tetsuya RYUZAKI,Male,Black Hair,"['Child', 'Kindergartner', 'Missing Teeth']",['Genki Bakuhatsu Ganbaruger'],
4105,Norton,Male,Brown Hair,"['Balding', 'Gangster', 'Glasses']",['Gungrave'],
4106,Alzac TINO,Male,Grey Hair,['Gangster'],['Gungrave'],
4107,Emu SHINDOU,Female,Blonde Hair,['Gonna be the Twin-Tail!!'],['Gonna be the Twin-Tail!! (Light Novel)'],
4108,Asuka,Gonna be the Twin-Tail!!,,,,
4109,Papillon Guildy,Gonna be the Twin-Tail!!,,,,
4110,Snail Guildy,Gonna be the Twin-Tail!!,,,,
4111,Sparrow Guildy,Gonna be the Twin-Tail!!,,,,
4112,Muu,Gintama,,,,
4113,Narrator,Gintama,,,,
4114,Otohime,Gintama,,,,
4115,Shinnoshin SHINOHARA,Male,Black Hair,['Shinsengumi'],['Gintama'],
4116,Akiko,Female,Brown Hair,"['Adult', 'Alien']",['Gintama'],
4117,Store Manager,Male,Black Hair,"['Eye Patch', 'Facial Hair', 'Hat']",['Gintama'],
4118,Atsumasuke WATANABE,Gintama,,,,
4119,Eri,Female,Brown Hair,"['Child', 'Elementary School Student']",['Kodocha'],
4120,Cait Sith,Male,Purple Hair,"['Circlet', 'Immortal', 'Piercings', 'Royalty']",['New Vampire Princess Miyu'],
4121,Amuse SULKATTA,Male,Black Hair,"['Facial Hair', 'Military']",['Alderamin on the Sky'],
4122,Karam,Male,Grey Hair,"['Opaque Nerd Glasses', 'Scientist']",['Taboo-Tattoo'],
4123,Masao KIRISHIMA,Male,,['Boku to Neko to Hatsukoi Kousa'],,
4124,Taisuke KUROKAWA,Male,,['Boku to Neko to Hatsukoi Kousa'],,
4125,Solidad,Female,Pink Hair,['Monster Tamer'],['Pokemon Advanced'],
4126,Hideto KIRISAKI,Male,Black Hair,"['Gynophobia', 'High School Student', 'Teenager']",['Haru-nee ga Boku ni xx Suru Riyuu'],
